tarih-saat,latitude,longitude,depth,magnitude
25-10-2023 06:28:35,38.996,39.857,6.87,1.8
25-10-2023 06:47:01,37.067,28.905,7.06,2.3
25-10-2023 06:58:20,37.832,36.212,7,1.7
25-10-2023 07:18:13,37.846,36.236,7,1.9
25-10-2023 07:54:49,37.846,36.226,6.71,2.4
25-10-2023 08:17:05,38.143,37.801,7.05,1.8
25-10-2023 08:37:04,38.507,45.018,7.02,2.4
25-10-2023 08:52:37,39.034,27.128,7.01,1.1
25-10-2023 08:56:41,37.49,37.074,7,1.3
25-10-2023 09:00:51,38.096,38.463,7,0.7
25-10-2023 09:03:30,39.075,27.538,15.99,2.0
25-10-2023 09:09:48,35.452,31.674,31,3.9
25-10-2023 09:22:39,38.084,36.569,6.98,1.6
25-10-2023 09:42:40,38.052,37.734,8.99,1.5
25-10-2023 09:49:51,41.095,32.172,16.26,2.1
25-10-2023 09:54:39,39.718,40.64,7,1.8
25-10-2023 10:05:46,38.22,38.768,10.85,1.3
25-10-2023 10:39:55,38.008,27.477,7,3.1
25-10-2023 11:06:13,37.871,28.501,7,1.3
25-10-2023 11:14:41,38.441,39.149,7,0.8
25-10-2023 11:25:51,36.136,28.388,8.41,1.2
25-10-2023 11:28:31,37.954,28.791,6.38,2.0
25-10-2023 11:30:49,39.275,27.735,13.77,1.5
25-10-2023 11:42:20,40.833,31.708,6.96,1.0
25-10-2023 11:44:12,37.638,29.173,17.66,1.0
25-10-2023 12:01:27,37.075,27.927,7.09,1.4
25-10-2023 12:02:30,38.468,29.138,7,1.1
25-10-2023 12:03:51,39.596,27.557,13.62,2.0
25-10-2023 12:10:31,38.894,27.875,7,1.2
25-10-2023 12:12:03,40.235,35.307,13.64,1.9
25-10-2023 12:36:55,40.009,33.218,7,1.0
25-10-2023 12:39:07,37.647,37.914,7,1.4
25-10-2023 12:43:25,38.287,38.169,7,1.2
25-10-2023 12:48:00,39.886,28.83,7.38,1.6
25-10-2023 12:54:02,39.49,29.756,7.25,1.8
25-10-2023 13:02:51,38.192,25.817,7,1.6
25-10-2023 13:06:27,38.724,29.351,7,0.6
25-10-2023 13:08:32,37.601,37.04,14.31,1.2
25-10-2023 13:20:46,37.93,28.793,7,1.0
25-10-2023 13:33:46,38.013,38.219,7,1.3
25-10-2023 13:34:56,38.368,39.093,7,1.0
25-10-2023 14:05:25,35.873,31.327,19.89,2.5
25-10-2023 14:05:44,38.835,37.433,6.94,1.7
25-10-2023 14:12:27,39.289,26.239,17.65,1.7
25-10-2023 14:15:38,38.173,38.702,7,1.2
25-10-2023 14:18:57,38.836,37.447,6.98,2.0
25-10-2023 14:23:49,38.37,39.124,7,1.0
25-10-2023 14:26:05,38.179,38.691,7,1.2
25-10-2023 14:34:46,38.221,38.69,11.31,1.5
25-10-2023 14:45:12,38.836,37.46,7,1.5
25-10-2023 14:46:23,37.055,28.053,6.93,2.7
25-10-2023 14:57:10,38.186,38.706,7,1.1
25-10-2023 15:11:03,38.99,29.802,6.49,1.1
25-10-2023 15:13:46,39.934,33.168,7,0.9
25-10-2023 15:22:36,38.273,38.16,7,1.5
25-10-2023 15:25:56,38.081,36.585,7.01,1.9
25-10-2023 15:27:09,41.136,39.983,7.76,1.9
25-10-2023 15:30:16,37.865,36.26,7,1.0
25-10-2023 15:33:55,38.848,37.39,13.79,1.2
25-10-2023 15:37:34,38.637,39.158,7.43,1.4
25-10-2023 16:04:04,40.567,31.606,6.97,1.2
25-10-2023 16:42:56,35.192,37.618,18.52,3.4
25-10-2023 17:05:22,37.44,37.003,8.11,1.2
25-10-2023 17:11:00,38.087,38.474,7,0.8
25-10-2023 17:12:58,37.873,35.415,7,1.3
25-10-2023 17:15:42,38.732,27.79,7,1.2
25-10-2023 17:19:56,39.754,30.171,7,1.1
25-10-2023 17:51:12,38.594,39.53,7.01,1.5
25-10-2023 17:57:07,37.664,38.892,13.79,1.3
25-10-2023 18:05:22,37.802,36.336,7.03,2.0
25-10-2023 18:47:34,37.174,36.639,12.73,1.0
25-10-2023 19:19:26,38.454,31.817,7,0.9
25-10-2023 19:22:29,38.219,38.057,6.98,0.8
25-10-2023 19:32:06,37.517,37.219,7.94,1.2
25-10-2023 19:40:10,39.384,26.307,7.01,1.3
25-10-2023 20:11:20,38.01,38.223,10.24,1.5
25-10-2023 20:33:59,38.094,37.232,7.04,1.4
25-10-2023 20:43:35,39.451,34.608,7.13,0.8
25-10-2023 20:51:04,38.276,38.288,7.01,1.7
25-10-2023 20:58:03,37.05,28.093,6.93,0.8
25-10-2023 21:00:41,38.077,37.839,6.27,1.8
25-10-2023 21:06:27,37.848,36.389,7.37,1.5
25-10-2023 21:14:11,37.623,35.891,7,1.0
25-10-2023 21:35:26,38.198,38.689,7,1.4
25-10-2023 21:41:22,38.363,37.406,6.97,2.3
25-10-2023 21:48:55,38.915,37.351,7.04,1.3
25-10-2023 22:11:35,37.884,36.351,7,1.4
25-10-2023 22:18:00,36.888,27.7,7,2.2
25-10-2023 22:30:38,38.202,38.071,7,1.6
25-10-2023 22:53:53,37.872,36.417,7.03,1.7
25-10-2023 23:40:57,38.288,38.283,9.89,2.6
26-10-2023 00:00:54,36.886,27.723,9.48,1.0
26-10-2023 00:04:53,37.558,30.03,9.44,1.6
26-10-2023 00:04:53,37.539,30.046,8.84,1.5
26-10-2023 00:15:57,37.203,36.947,7,0.9
26-10-2023 00:17:04,37.939,28.773,7.04,1.3
26-10-2023 00:21:43,38.267,38.204,6.99,1.2
26-10-2023 00:28:43,37.768,29.274,15.88,2.1
26-10-2023 00:43:43,38.192,38.7,6.05,2.9
26-10-2023 00:45:15,38.204,27.723,7,1.4
26-10-2023 01:00:19,38.289,38.269,11.94,1.6
26-10-2023 01:06:43,37.949,36.264,7,1.1
26-10-2023 01:22:21,37.174,36.342,6.9,1.3
26-10-2023 01:31:16,39.919,40.871,7,1.7
26-10-2023 01:32:31,36.488,27.163,6.68,1.0
26-10-2023 01:34:25,37.96,36.617,7.03,1.8
26-10-2023 01:38:10,37.836,36.235,7,1.4
26-10-2023 01:39:09,39.927,40.924,21.73,1.3
26-10-2023 01:56:20,40.756,27.366,18.85,1.4
26-10-2023 02:08:25,37.934,27.625,7,1.5
26-10-2023 02:10:42,35.801,28.494,6.59,1.1
26-10-2023 02:19:57,37.056,36.088,9.02,1.0
26-10-2023 02:22:29,37.901,26.489,7,1.7
26-10-2023 02:37:49,37.492,37.203,9.02,1.3
26-10-2023 02:39:59,36.267,36.143,6.95,1.6
26-10-2023 02:50:43,37.226,28.213,6.43,1.3
26-10-2023 02:58:17,34.625,24.924,6.73,3.8
26-10-2023 03:01:14,38.985,44.226,7.07,1.0
26-10-2023 03:01:17,38.215,27.66,7,1.7
26-10-2023 03:17:22,38.184,37.421,7.01,1.6
26-10-2023 03:19:04,36.334,36.14,7,1.2
26-10-2023 03:32:23,38.09,38.402,7,0.8
26-10-2023 03:33:38,37.039,29.021,7,1.0
26-10-2023 03:34:13,38.291,38.178,9.15,1.2
26-10-2023 03:39:32,37.546,35.256,8.5,2.5
26-10-2023 03:43:01,37.976,37.758,7.04,1.4
26-10-2023 03:55:10,37.571,32.738,7.02,1.0
26-10-2023 03:57:10,38.005,27.5,6.98,1.0
26-10-2023 04:15:04,38.036,37.714,7,2.6
26-10-2023 04:23:18,39.651,26.242,6.88,1.8
26-10-2023 04:41:47,36.288,36.128,6.99,1.6
26-10-2023 04:50:00,37.907,36.272,6.99,2.2
26-10-2023 04:57:47,37.199,37.042,3.01,1.9
26-10-2023 05:50:19,35.296,32.624,8.13,1.6
26-10-2023 06:46:20,41.078,41.016,7.13,1.7
26-10-2023 06:48:49,38.222,37.31,8.42,1.9
26-10-2023 06:56:08,41.053,41.008,7.38,1.2
26-10-2023 07:05:29,38.158,38.599,7,1.3
26-10-2023 07:27:27,36.589,36.524,7.59,1.6
26-10-2023 07:55:54,37.801,36.327,6.99,2.0
26-10-2023 08:01:49,37.639,35.85,7,1.6
26-10-2023 08:10:49,37.14,36.671,4.2,2.6
26-10-2023 08:20:26,38.196,38.704,7,1.6
26-10-2023 08:53:05,38.277,38.86,7,2.4
26-10-2023 09:01:50,36.159,32.318,81.8,1.2
26-10-2023 09:07:49,38.433,45.142,7.21,1.9
26-10-2023 09:32:30,37.457,27.019,7,1.6
26-10-2023 09:54:23,36.176,36.05,7.34,1.9
26-10-2023 10:02:09,38.62,38.823,7.02,1.2
26-10-2023 10:10:02,38.242,37.289,7.71,1.5
26-10-2023 10:14:22,36.493,29.176,27.37,1.9
26-10-2023 10:18:45,35.172,26.762,10.58,3.7
26-10-2023 10:19:35,36.184,36.368,7,1.9
26-10-2023 10:24:22,36.562,25.856,6.52,3.7
26-10-2023 10:36:09,37.813,36.304,6.98,1.5
26-10-2023 11:01:00,35.181,26.241,5.85,2.7
26-10-2023 11:04:39,38.361,30.122,7.02,1.2
26-10-2023 11:07:49,38.192,38.679,7.04,1.2
26-10-2023 11:32:12,36.326,36.345,7.86,3.6
26-10-2023 11:40:14,39.332,33.68,7,1.0
26-10-2023 11:42:16,39.361,27.027,7,1.1
26-10-2023 11:47:26,37.856,27.96,7,0.9
26-10-2023 11:53:35,38.705,39.412,9.09,1.2
26-10-2023 12:03:24,37.851,30.503,7,0.9
26-10-2023 12:06:12,38.111,33.101,7.03,1.4
26-10-2023 12:09:09,38.728,40.09,5.56,2.1
26-10-2023 12:09:54,38.2,38.017,7,1.6
26-10-2023 12:10:13,37.418,34.981,7,1.7
26-10-2023 12:11:07,37.731,36.181,7,0.9
26-10-2023 12:20:33,37.119,27.916,7,1.4
26-10-2023 12:29:45,38.193,38.714,7,2.6
26-10-2023 12:31:47,36.153,33.543,7,1.5
26-10-2023 12:33:38,38.069,32.759,7,1.2
26-10-2023 12:37:16,38.906,38.021,13.62,1.3
26-10-2023 12:43:06,37.764,35.621,7,1.8
26-10-2023 12:43:43,39.893,28.85,7,1.6
26-10-2023 12:52:09,40.596,40.918,7,0.8
26-10-2023 12:53:25,39.601,29.426,7,1.5
26-10-2023 12:54:01,38.082,35.313,8.31,1.2
26-10-2023 12:58:55,39.015,27.001,14.82,1.4
26-10-2023 13:04:57,38.266,26.671,7,1.0
26-10-2023 13:35:02,38.177,35.207,6.95,1.8
26-10-2023 13:39:13,36.037,35.908,18.08,2.2
26-10-2023 13:43:27,38.103,38.553,14.53,2.2
26-10-2023 13:56:10,37.334,36.855,7.21,0.9
26-10-2023 13:59:00,38.103,37.139,7,2.1
26-10-2023 13:59:02,37.589,37.76,21.84,1.7
26-10-2023 14:01:06,39.371,26.297,14,1.9
26-10-2023 14:07:38,37.424,28.899,7,1.4
26-10-2023 14:10:05,37.96,38.079,13.07,2.1
26-10-2023 14:23:30,37.442,36.609,7,1.2
26-10-2023 14:35:11,37.466,37.056,7,1.1
26-10-2023 15:05:40,38.286,38.857,7,2.2
26-10-2023 15:08:42,37.439,37.134,8.22,1.2
26-10-2023 15:11:21,35.774,30.339,7,1.8
26-10-2023 15:12:21,36.031,35.893,15.4,2.4
26-10-2023 15:22:15,37.483,36.946,8.02,1.5
26-10-2023 15:28:53,37.34,36.869,7.31,0.9
26-10-2023 15:33:16,35.101,26.808,6.86,2.6
26-10-2023 15:33:22,40.438,32.158,7.04,1.1
26-10-2023 15:33:56,36.301,36.333,6.99,1.7
26-10-2023 15:34:33,39.84,40.66,20.44,1.6
26-10-2023 15:43:45,37.287,36.875,12.55,1.5
26-10-2023 16:05:33,37.992,38.192,8.6,2.0
26-10-2023 16:12:24,38.374,38.833,13.91,1.6
26-10-2023 16:43:44,38.471,37.566,7,2.5
26-10-2023 16:45:00,37.826,36.1,7,1.7
26-10-2023 16:58:57,38.275,38.27,7,1.7
26-10-2023 17:02:24,37.464,37.014,7.61,1.2
26-10-2023 17:05:00,36.322,36.35,6.98,2.0
26-10-2023 17:07:10,38.153,37.819,9.63,1.9
26-10-2023 17:26:17,38.886,43.535,10.48,1.5
26-10-2023 17:29:29,38.142,36.854,6.59,1.6
26-10-2023 17:48:42,38.606,39.821,7.53,1.4
26-10-2023 17:54:12,38.203,38.683,6.95,1.2
26-10-2023 18:10:59,38.576,31.658,2.37,1.4
26-10-2023 18:12:51,38.135,38.473,7.15,1.3
26-10-2023 18:14:21,37.351,37.067,7,1.9
26-10-2023 18:15:58,38.192,38.689,7,1.6
26-10-2023 18:25:19,38.162,37.552,7.06,3.2
26-10-2023 19:10:33,37.767,36.285,7,1.0
26-10-2023 20:05:26,36.887,26.525,7,3.4
26-10-2023 20:07:13,38.125,38.423,7,1.8
26-10-2023 20:18:24,40.561,27.309,10.72,3.6
26-10-2023 20:22:58,37.934,36.236,13.17,1.7
26-10-2023 20:45:32,36.802,36.462,7,1.9
26-10-2023 20:59:12,37.979,36.354,7,2.4
26-10-2023 21:09:28,37.322,37.102,7.16,1.5
26-10-2023 21:13:20,35.259,27.103,4.01,2.4
26-10-2023 21:13:34,38.325,37.375,7,1.6
26-10-2023 21:20:22,37.696,35.353,1.4,1.5
26-10-2023 22:04:06,35.261,26.827,22.56,2.8
26-10-2023 22:47:23,35.251,26.877,10.88,3.2
26-10-2023 23:44:27,38.16,36.618,7,2.1
27-10-2023 00:03:20,37.836,36.381,7,1.8
27-10-2023 00:06:40,41.557,34.37,4.47,2.6
27-10-2023 01:48:06,38.055,36.742,7,2.2
27-10-2023 01:52:11,38.452,37.652,7,1.2
27-10-2023 01:57:49,38.031,37.609,7,1.8
27-10-2023 02:11:39,39.014,41.133,7,1.7
27-10-2023 02:24:44,38.076,37.817,3.19,1.3
27-10-2023 02:25:15,37.121,36.226,6.58,2.0
27-10-2023 02:56:37,37.269,36.961,7,1.8
27-10-2023 02:57:32,38.061,36.72,7,1.7
27-10-2023 03:04:14,37.344,36.809,7,1.5
27-10-2023 03:07:14,38.318,27.192,6.74,1.7
27-10-2023 03:10:49,38.099,38.29,7,2.8
27-10-2023 03:30:39,40.789,30.953,7.21,1.7
27-10-2023 03:43:15,38.205,38.688,7,1.7
27-10-2023 03:47:19,38.317,38.208,6.38,1.9
27-10-2023 03:50:01,37.943,36.323,7,1.5
27-10-2023 03:51:48,38.084,37.468,7.1,1.5
27-10-2023 05:56:15,38.674,27.596,7.26,2.2
27-10-2023 07:03:01,38.185,37.827,7,3.2
27-10-2023 07:50:16,36.759,27.992,7,1.2
27-10-2023 08:00:59,40.871,31.742,7,2.4
27-10-2023 08:04:57,37.656,35.466,7,2.1
27-10-2023 08:07:47,37.145,28.733,7,1.5
27-10-2023 08:11:41,38.283,38.194,7,1.6
27-10-2023 08:26:34,38.942,32.934,7.01,2.7
27-10-2023 08:47:15,40.694,42.321,7,1.6
27-10-2023 09:06:42,38.194,35.225,13.82,1.9
27-10-2023 09:08:06,38.2,35.222,13.93,1.7
27-10-2023 09:11:48,38.446,39.28,7,1.2
27-10-2023 09:15:23,38.155,36.723,7.07,1.8
27-10-2023 09:19:51,38.294,38.305,4.97,1.8
27-10-2023 09:29:16,38.2,35.219,7,1.2
27-10-2023 09:44:09,37.81,36.372,7,1.2
27-10-2023 09:45:43,38.218,27.658,7,1.1
27-10-2023 09:55:56,39.092,27.522,6.93,1.8
27-10-2023 10:16:25,38.559,39.707,7.09,1.9
27-10-2023 10:22:06,38.525,44.427,6.78,2.1
27-10-2023 10:24:07,37.192,36.655,8.26,2.5
27-10-2023 10:37:08,38.911,32.956,6.91,2.3
27-10-2023 11:17:34,37.542,37.154,7,1.0
27-10-2023 11:28:44,34.985,32.194,6.93,2.3
27-10-2023 11:51:59,36.96,34.705,6.61,1.2
27-10-2023 12:12:23,38.489,38.867,7,1.2
27-10-2023 12:12:25,38.121,42.729,7,1.9
27-10-2023 12:34:00,34.204,32.613,30.73,2.7
27-10-2023 12:42:39,40.831,40.539,5.8,1.2
27-10-2023 12:51:15,40.041,26.979,7,1.2
27-10-2023 13:04:34,39.658,29.467,7.02,0.9
27-10-2023 13:25:02,38.491,39.61,5.87,3.2
27-10-2023 13:37:56,40.092,26.984,7.22,1.5
27-10-2023 13:52:38,39.733,41.541,7,2.0
27-10-2023 14:50:19,40.59,40.874,6.79,0.9
27-10-2023 15:11:21,37.866,36.101,7,1.4
27-10-2023 15:35:00,38.123,38.517,7,1.2
27-10-2023 15:36:34,37.844,36.352,7,1.2
27-10-2023 15:38:37,37.357,36.696,7,0.7
27-10-2023 15:40:57,38.158,36.779,6.99,2.0
27-10-2023 16:28:28,37.161,36.673,8.28,1.4
27-10-2023 16:32:52,38.253,37.756,7.11,2.0
27-10-2023 17:04:17,38.186,38.684,7,1.6
27-10-2023 17:12:07,37.212,35.938,7.04,2.4
27-10-2023 17:32:48,38.191,38.69,7,2.2
27-10-2023 17:40:49,39.244,40.122,6.37,1.3
27-10-2023 17:48:37,37.461,37.142,3.27,0.8
27-10-2023 17:51:39,38.113,37.854,7,1.1
27-10-2023 18:09:17,37.874,37.802,6.49,2.3
27-10-2023 18:13:22,39.951,33.499,7,1.1
27-10-2023 18:30:19,36.337,36.368,7,1.4
27-10-2023 18:37:53,38.602,33.639,7,1.1
27-10-2023 18:42:25,37.486,37.392,7,1.3
27-10-2023 18:50:10,36.326,36.368,10.08,1.6
27-10-2023 19:00:42,38.092,38.424,11.21,1.8
27-10-2023 19:05:10,37.356,32.691,6.95,1.4
27-10-2023 19:07:09,36.56,28.776,6.95,1.2
27-10-2023 19:14:19,37.797,36.239,7.01,2.1
27-10-2023 19:18:53,38.071,37.689,10.52,1.2
27-10-2023 19:23:52,39.607,38.622,6.94,1.4
27-10-2023 19:28:24,37.76,29.082,7,0.9
27-10-2023 19:36:37,38.193,38.684,6.45,1.7
27-10-2023 19:42:12,40.688,32.806,19.02,1.5
27-10-2023 20:03:27,41.964,36.96,29.03,2.8
27-10-2023 20:10:49,37.493,37.157,6.79,1.0
27-10-2023 20:21:31,39.859,33.185,7,0.9
27-10-2023 20:26:22,38.029,27.61,7,1.4
27-10-2023 20:42:14,38.156,37.823,4.42,1.2
27-10-2023 20:46:54,38.134,37.627,7.02,1.2
27-10-2023 20:57:45,37.371,37.068,5.99,1.0
27-10-2023 21:13:31,38.051,26.292,6.88,1.9
27-10-2023 21:14:26,38.188,38.608,7,1.5
27-10-2023 21:14:53,38.119,38.542,7.29,1.2
27-10-2023 21:23:15,38.175,38.692,7,2.2
27-10-2023 22:55:15,37.886,36.226,6.87,1.7
27-10-2023 23:12:25,37.159,36.641,7.04,1.8
27-10-2023 23:15:30,38.064,37.213,7.05,2.4
27-10-2023 23:30:54,37.172,36.025,6.96,2.1
27-10-2023 23:53:07,38.38,37.357,6.8,1.5
28-10-2023 00:12:13,37.869,37.843,12.38,1.6
28-10-2023 00:14:41,38.187,38.702,7,1.7
28-10-2023 00:25:37,38.294,37.792,7,1.6
28-10-2023 00:31:54,38.1,37.842,5.97,1.1
28-10-2023 00:54:56,38.198,38.714,9.99,1.1
28-10-2023 01:02:40,35.85,27.171,26.01,1.8
28-10-2023 01:14:22,37.075,28.892,6.97,0.9
28-10-2023 01:16:32,37.818,36.349,6.92,1.6
28-10-2023 01:20:17,36.33,31.539,9.8,1.7
28-10-2023 01:38:18,38.183,38.619,7.05,1.2
28-10-2023 01:40:48,37.261,37.043,7,0.9
28-10-2023 02:00:14,38.559,39.714,12.24,3.2
28-10-2023 02:06:11,38.101,37.757,8.12,1.5
28-10-2023 02:14:04,38.098,36.569,7,1.6
28-10-2023 02:14:55,37.851,36.265,7.07,1.2
28-10-2023 02:25:11,37.418,37.072,4.33,1.2
28-10-2023 02:30:52,40.689,32.812,8.9,2.4
28-10-2023 02:39:37,37.435,37.002,5.9,2.2
28-10-2023 02:43:22,38.346,27.173,8.44,1.5
28-10-2023 02:43:41,38.088,38.444,7.94,2.7
28-10-2023 02:47:55,37.475,37.176,6.97,1.4
28-10-2023 03:20:46,39.536,33.03,11.64,1.3
28-10-2023 03:25:38,38.894,43.573,15.79,1.1
28-10-2023 03:28:23,37.751,36.315,7.01,1.9
28-10-2023 03:39:10,38.155,38.421,6.97,1.4
28-10-2023 03:55:24,37.886,36.607,7.02,1.4
28-10-2023 03:56:57,41.777,45.732,7,2.1
28-10-2023 04:00:02,37.37,37.057,6.44,0.9
28-10-2023 04:08:31,37.822,36.363,7,0.8
28-10-2023 04:24:18,38.559,39.686,7,1.0
28-10-2023 04:24:50,37.611,27.053,15.81,1.5
28-10-2023 05:30:13,36.9,27.623,6.99,1.7
28-10-2023 05:36:28,36.288,36.053,9.5,1.8
28-10-2023 06:50:12,39.872,29.221,6.98,2.8
28-10-2023 06:51:26,38.089,38.436,9.91,2.7
28-10-2023 07:20:12,37.65,35.459,6.97,2.8
28-10-2023 08:47:24,37.676,35.34,5.3,1.1
28-10-2023 08:49:52,38.203,27.646,5.52,1.6
28-10-2023 09:00:43,37.779,36.219,7,1.5
28-10-2023 09:18:06,35.867,29.396,22.33,1.5
28-10-2023 09:30:52,36.284,36.361,8.89,1.8
28-10-2023 10:13:32,38.468,39.266,7.24,2.6
28-10-2023 10:39:10,38.119,38.394,6.4,1.1
28-10-2023 10:50:43,38.2,28.835,10.09,1.4
28-10-2023 10:53:37,40.824,41.776,4,1.0
28-10-2023 11:04:07,38.039,36.487,7.03,1.8
28-10-2023 11:56:31,37.488,37.159,10.8,1.3
28-10-2023 12:11:41,35.994,33.508,8.39,1.5
28-10-2023 12:13:52,39.417,28.182,9.04,2.8
28-10-2023 12:22:00,35.995,33.521,15.04,1.2
28-10-2023 12:38:46,39.724,27.717,7.17,1.6
28-10-2023 12:51:13,37.64,35.47,6.95,2.1
28-10-2023 13:14:17,36.238,35.662,14,1.3
28-10-2023 13:16:12,36.456,28.667,8.38,1.4
28-10-2023 15:02:42,38.011,37.671,6.99,1.8
28-10-2023 15:36:33,36.338,29.757,7.19,2.0
28-10-2023 16:24:49,38.064,37.23,7.06,2.5
28-10-2023 16:25:46,40.04,28.014,7.78,1.7
28-10-2023 16:38:45,39.421,38.625,7.01,1.8
28-10-2023 16:48:10,37.251,37.069,8.1,1.6
28-10-2023 16:52:08,38.839,37.456,7.01,2.3
28-10-2023 16:54:36,38.834,37.472,7.12,3.2
28-10-2023 16:58:57,38.843,37.417,7.1,1.8
28-10-2023 17:03:23,38.83,37.417,18.21,2.2
28-10-2023 17:18:43,38.835,37.434,14.46,2.3
28-10-2023 17:28:33,35.933,30.244,6.23,1.8
28-10-2023 17:40:54,38.075,37.244,6.98,2.0
28-10-2023 17:43:28,38.824,37.43,6.1,1.9
28-10-2023 17:50:06,38.213,38.689,7.06,1.3
28-10-2023 17:51:19,38.182,38.156,7,1.2
28-10-2023 17:57:41,37.842,37.755,6.3,1.7
28-10-2023 18:09:24,39.408,28.184,5.63,1.3
28-10-2023 18:18:19,38.837,37.464,6.99,1.9
28-10-2023 18:38:16,38.394,37.488,7,1.9
28-10-2023 18:49:03,38.906,32.946,7.02,4.0
28-10-2023 19:08:24,38.386,39.128,7,1.3
28-10-2023 19:17:21,38.834,37.436,7.11,1.7
28-10-2023 19:22:36,37.191,36.933,7,1.9
28-10-2023 19:25:31,35.191,27.275,6.38,2.5
28-10-2023 19:40:35,37.359,36.848,7,1.4
28-10-2023 19:51:23,38.273,38.792,5.03,1.6
28-10-2023 19:53:12,38.906,32.968,7.22,1.8
28-10-2023 20:03:07,38.041,38.316,10.72,1.7
28-10-2023 20:04:16,37.189,36.926,7,2.3
28-10-2023 20:20:39,36.65,36.448,7,1.5
28-10-2023 20:48:37,38.121,38.429,7.42,1.6
28-10-2023 20:59:00,36.919,27.308,7.15,1.5
28-10-2023 21:27:26,37.856,37.834,7,1.6
28-10-2023 21:43:12,38.221,38.148,7,1.9
28-10-2023 22:02:32,37.225,36.984,7,1.7
28-10-2023 22:26:16,37.921,36.236,7,1.7
28-10-2023 23:20:00,37.937,36.686,7,1.5
29-10-2023 00:06:36,38.147,36.9,7,2.0
29-10-2023 00:08:44,36.805,28.02,7,1.6
29-10-2023 00:17:34,38.907,32.955,7.01,1.6
29-10-2023 00:22:19,38.889,32.968,7,1.0
29-10-2023 00:30:12,38.9,32.948,6.94,1.4
29-10-2023 00:41:15,39.405,28.189,6.98,1.4
29-10-2023 00:41:48,38.834,37.459,7.02,1.6
29-10-2023 00:48:00,37.442,37,5.77,1.2
29-10-2023 00:59:27,37.136,36.945,7,1.6
29-10-2023 01:20:19,41.102,35.052,12.72,1.2
29-10-2023 01:27:31,38.326,38.189,7.07,0.7
29-10-2023 01:44:53,38.176,37.956,7,1.2
29-10-2023 01:46:30,36.439,36.449,6.11,1.5
29-10-2023 01:52:37,38.312,37.776,7,1.8
29-10-2023 01:52:58,36.441,28.597,25.91,1.4
29-10-2023 02:06:42,37.316,36.186,5.76,1.6
29-10-2023 02:07:08,36.335,28.491,7,1.0
29-10-2023 02:08:54,38.265,38.288,7,1.0
29-10-2023 02:54:27,38.108,37.04,6.97,1.5
29-10-2023 03:04:46,38.189,38.637,7.02,1.0
29-10-2023 03:10:15,37.521,37.29,7,1.4
29-10-2023 03:25:00,35.888,30.818,19.66,1.7
29-10-2023 03:36:39,38.82,37.459,12.63,1.6
29-10-2023 03:44:24,38.084,38.364,7,2.9
29-10-2023 04:30:33,37.188,36.906,7,1.9
29-10-2023 04:31:19,37.588,36.005,5.93,1.7
29-10-2023 04:36:47,38.157,37.783,7,1.0
29-10-2023 04:43:57,36.342,36.244,6.95,1.9
29-10-2023 05:03:13,38.834,37.451,7.07,2.6
29-10-2023 05:14:24,38.819,37.448,3.64,1.4
29-10-2023 05:20:19,38.206,38.722,6.84,1.0
29-10-2023 05:29:06,38.609,39.538,7,1.0
29-10-2023 05:46:31,39.656,41.181,3.46,2.7
29-10-2023 06:43:04,37.824,36.409,7.83,1.2
29-10-2023 06:52:28,38.18,38.148,7,1.4
29-10-2023 07:15:44,39.57,32.971,7.04,0.9
29-10-2023 08:06:27,39.644,43.702,7.05,1.6
29-10-2023 08:19:14,37.896,36.668,7,2.3
29-10-2023 08:21:10,37.337,37.086,7,2.0
29-10-2023 08:44:31,37.955,36.469,4.09,2.4
29-10-2023 08:53:51,38.242,25.885,10.1,1.3
29-10-2023 09:17:35,38.092,38.456,7.13,1.6
29-10-2023 09:23:06,38.984,27.321,0.73,2.1
29-10-2023 09:31:12,38.425,37.536,10.1,1.5
29-10-2023 09:54:00,37.192,36.901,7,2.0
29-10-2023 10:41:30,37.967,21.016,6.64,4.1
29-10-2023 10:55:25,37.966,38.133,6.79,1.6
29-10-2023 11:04:45,37.802,36.273,7,1.3
29-10-2023 11:08:36,37.206,30.636,7,1.4
29-10-2023 11:24:37,37.869,35.294,14.6,1.0
29-10-2023 11:29:24,37.951,27.128,8.41,1.4
29-10-2023 11:31:12,38.242,38.077,6.79,1.8
29-10-2023 12:08:23,38.826,37.455,8.71,3.0
29-10-2023 13:00:02,38.175,37.842,7.27,2.3
29-10-2023 13:42:00,36.441,38.765,4,1.9
29-10-2023 13:59:08,38.158,20.744,6.91,4.2
29-10-2023 14:16:03,38.234,38.791,5.5,2.1
29-10-2023 14:30:17,37.824,37.762,10.87,1.6
29-10-2023 15:47:31,37.645,35.453,6.44,1.5
29-10-2023 16:29:06,38.258,38.327,6.6,1.1
29-10-2023 16:50:14,38.224,38.168,15,1.3
29-10-2023 16:57:57,37.965,27.145,8.28,3.1
29-10-2023 17:04:57,38.146,37.855,7.76,2.0
29-10-2023 17:20:17,40.812,40.686,7,0.7
29-10-2023 17:25:18,39.86,41.739,6.72,1.6
29-10-2023 17:28:23,37.426,37.194,15.8,1.0
29-10-2023 18:26:49,38.329,27.194,7.16,2.3
29-10-2023 19:45:15,36.95,28.267,7.08,1.0
29-10-2023 19:45:53,36.261,36.001,7.03,2.1
29-10-2023 19:51:59,36.186,35.993,6.99,1.3
29-10-2023 20:02:05,39.089,28.158,6.68,1.1
